o_zone_id,d_zone_id,link_ids,prob_ref,volume_ref,cost_base,source,path_id
14,19,42;72;68;61,,,17.0,ksp,
14,19,40;33;37;39;75;65;67;45,,,28.0,ksp,
14,19,41;43;29;49;53,,,19.0,ksp,
14,19,42;73;75;64;61,,,19.0,ksp,
14,19,40;31;9;12;16;22;49;53,,,27.0,ksp,
14,19,40;32;29;49;53,,,17.0,ksp,
14,19,40;32;30;53,,,19.0,ksp,
14,19,41;43;30;53,,,21.0,ksp,
14,20,40;32;30;53;59,,,23.0,ksp,
14,20,42;72;69;64,,,16.0,ksp,
14,20,40;33;37;39;75;65;68,,,27.0,ksp,
14,20,40;31;9;12;16;20;18;56,,,27.0,ksp,
14,20,41;46;69;64,,,16.0,ksp,
14,20,40;32;29;50;56,,,20.0,ksp,
14,21,40;33;37;39;75,,,20.0,ksp,
14,21,40;32;29;49;53;59;62,,,27.0,ksp,
14,21,40;32;28;46;69,,,20.0,ksp,
14,21,40;32;29;50;56;62,,,26.0,ksp,
14,21,40;31;9;12;16;20;18;56;62,,,33.0,ksp,
14,22,40;32;29;50;56;63,,,25.0,ksp,
14,22,42;73;75;65,,,11.0,ksp,
14,22,40;31;9;12;16;20;18;56;63,,,32.0,ksp,
14,22,40;32;30;53;59;63,,,28.0,ksp,
14,22,40;33;37;39;75;65,,,22.0,ksp,
14,22,40;32;29;49;53;59;62;65,,,29.0,ksp,
14,22,41;45;59;62;65,,,20.0,ksp,
14,22,40;32;28;45;59;63,,,27.0,ksp,
14,23,40;32;29;50;56;62;66;76,,,31.0,ksp,
14,23,41;45;59;63;70,,,21.0,ksp,
14,23,40;32;28;46;70,,,22.0,ksp,
14,23,40;32;29;50;56;63;70,,,29.0,ksp,
14,23,41;45;59;62;66;76,,,23.0,ksp,
14,23,40;31;8;7;37;39;76,,,27.0,ksp,
14,23,41;46;70,,,12.0,ksp,
14,23,41;46;69;66;76,,,15.0,ksp,
14,23,40;33;37;39;76,,,19.0,ksp,
14,24,41;46;69;66,,,13.0,ksp,
14,24,41;45;59;63;70;73,,,23.0,ksp,
14,24,40;31;8;7;37;39,,,25.0,ksp,
14,24,40;33;37;39,,,17.0,ksp,
14,24,41;45;59;62;66,,,21.0,ksp,
14,24,40;32;29;50;56;62;66,,,29.0,ksp,
15,1,46;70;73;74;38;35;5,,,24.0,ksp,
15,1,46;68;60;54;17;19;14;3,,,30.0,ksp,
15,1,43;26;23;12;14;3,,,29.0,ksp,
15,1,46;69;66;74;38;35;5,,,23.0,ksp,
15,1,45;58;52;47;19;14;3,,,25.0,ksp,
15,1,44;40;31;9;12;14;3,,,32.0,ksp,
15,1,45;59;60;54;17;19;14;3,,,29.0,ksp,
15,1,45;58;51;27;31;8;5,,,32.0,ksp,
15,2,46;69;66;74;38;35;5;1,,,29.0,ksp,
15,2,46;68;60;54;17;19;14,,,24.0,ksp,
15,2,45;58;51;27;31;8;5;1,,,38.0,ksp,
15,2,45;59;60;54;17;19;14,,,23.0,ksp,
15,2,46;70;73;74;38;35;5;1,,,30.0,ksp,
15,3,45;58;52;47;19;15;11;8,,,24.0,ksp,
15,3,45;59;60;54;17;19;14;3;2,,,33.0,ksp,
15,3,45;58;52;48;26;23;11;8,,,25.0,ksp,
15,3,43;27;33;35,,,21.0,ksp,
15,3,46;70;73;74;38;35,,,20.0,ksp,
15,3,45;58;52;47;19;14;3;2,,,29.0,ksp,
15,3,46;69;66;74;38;35,,,19.0,ksp,
15,3,46;68;60;54;17;19;14;3;2,,,34.0,ksp,
15,4,46;69;66;74;38;35;6,,,23.0,ksp,
15,4,45;58;52;48;27;33;35;6,,,30.0,ksp,
15,4,45;58;51;26;23;11,,,23.0,ksp,
15,4,45;58;52;47;19;14;3;2;6,,,33.0,ksp,
15,4,46;68;60;54;17;19;14;3;2;6,,,38.0,ksp,
15,4,46;68;60;54;17;19;15;11,,,25.0,ksp,
15,4,45;58;52;47;19;15;11,,,20.0,ksp,
15,4,46;70;73;74;38;35;6,,,24.0,ksp,
15,4,45;59;60;54;17;19;15;11,,,24.0,ksp,
15,5,43;27;33;35;5;1;4;15,,,40.0,ksp,
15,5,45;58;52;47;19;15,,,18.0,ksp,
15,5,45;58;51;26;23,,,21.0,ksp,
15,5,46;70;73;74;38;35;6;9,,,26.0,ksp,
15,5,45;58;52;47;21;23,,,27.0,ksp,
15,5,45;59;60;54;17;19;15,,,22.0,ksp,
15,5,46;69;66;74;38;35;6;9,,,25.0,ksp,
15,5,46;68;60;54;17;19;15,,,23.0,ksp,
15,6,44;40;31;8;5;1;4,,,34.0,ksp,
15,6,46;68;60;54;17;19,,,19.0,ksp,
15,6,45;59;60;54;17;19,,,18.0,ksp,
15,6,43;29;47;19,,,17.0,ksp,
15,6,44;40;33;35;5;1;4,,,34.0,ksp,
15,6,46;70;73;74;38;35;5;1;4,,,35.0,ksp,
15,6,45;58;52;50;54;17;19,,,17.0,ksp,
15,6,45;58;51;26;23;12,,,25.0,ksp,
15,6,43;26;24;19,,,21.0,ksp,
15,6,46;69;66;74;38;35;5;1;4,,,34.0,ksp,
15,7,43;29;50;54,,,15.0,ksp,
15,7,44;40;32;26;24;20,,,30.0,ksp,
15,7,44;42;73;74;38;35;6;9;12;16;20,,,37.0,ksp,
15,7,43;26;24;20,,,22.0,ksp,
15,7,46;70;73;74;38;35;5;1;4;16;20,,,40.0,ksp,
15,7,45;58;52;47;20,,,15.0,ksp,
15,7,44;40;32;29;50;54,,,23.0,ksp,
15,7,43;29;47;20,,,18.0,ksp,
15,7,44;40;31;9;12;16;20,,,26.0,ksp,
15,7,43;26;23;12;16;20,,,23.0,ksp,
15,8,44;40;31;9;12;16,,,23.0,ksp,
15,8,44;40;32;29;50;54;17,,,26.0,ksp,
15,8,46;69;66;74;38;35;5;1;4;16,,,36.0,ksp,
15,8,43;29;47,,,15.0,ksp,
15,8,43;26;23;12;16,,,20.0,ksp,
15,8,46;70;73;74;38;35;5;1;4;16,,,37.0,ksp,
15,9,44;40;31;9;13,,,22.0,ksp,
15,9,46;69;64;60;54;17;19;15;13,,,31.0,ksp,
15,9,46;70;73;74;38;35;6;9;13,,,31.0,ksp,
15,9,45;58;51;26,,,16.0,ksp,
15,9,45;58;52;47;21,,,22.0,ksp,
15,9,46;68;60;54;17;21,,,27.0,ksp,
15,9,45;58;52;48;26,,,14.0,ksp,
15,9,45;59;60;54;17;21,,,26.0,ksp,
15,9,46;68;60;54;17;19;15;13,,,28.0,ksp,
15,9,46;69;66;74;38;35;6;9;13,,,30.0,ksp,
15,9,44;40;32;26,,,17.0,ksp,
15,10,45;58;52;48,,,11.0,ksp,
15,10,46;69;64;60;54;17;21;25,,,33.0,ksp,
15,10,46;70;73;74;38;36;32,,,27.0,ksp,
15,10,46;68;60;55;48,,,19.0,ksp,
15,10,44;40;31;9;13;25,,,25.0,ksp,
15,10,46;69;66;74;38;35;6;9;13;25,,,33.0,ksp,
15,10,45;58;51,,,13.0,ksp,
15,10,44;40;32,,,14.0,ksp,
15,11,45;58;51;27,,,18.0,ksp,
15,11,46;70;73;74;38;36,,,22.0,ksp,
15,11,45;58;52;48;27,,,16.0,ksp,
15,11,45;58;52;47;19;15;11;10,,,26.0,ksp,
15,11,46;70;71;40,,,15.0,ksp,
15,11,45;59;60;54;17;19;15;11;10,,,30.0,ksp,
15,11,45;58;52;48;26;23;11;10,,,27.0,ksp,
15,11,46;69;66;74;38;36,,,21.0,ksp,
15,12,45;58;52;48;27;33,,,22.0,ksp,
15,12,45;58;51;27;33,,,24.0,ksp,
15,12,45;58;52;47;19;15;11;8;7,,,28.0,ksp,
15,12,45;59;62;66;74;38,,,23.0,ksp,
15,12,43;27;31;8;7,,,25.0,ksp,
15,12,45;59;60;54;17;19;14;3;2;7,,,37.0,ksp,
15,12,45;58;52;47;19;14;3;2;7,,,33.0,ksp,
15,12,46;68;60;54;17;19;14;3;2;7,,,38.0,ksp,
15,13,45;58;52;48;27;33;37,,,25.0,ksp,
15,13,45;59;60;54;17;19;14;3;2;7;37,,,40.0,ksp,
15,13,45;58;52;47;19;14;3;2;7;37,,,36.0,ksp,
15,13,45;58;52;47;19;15;11;8;7;37,,,31.0,ksp,
15,13,45;59;62;66;74,,,20.0,ksp,
15,14,43;27;34,,,15.0,ksp,
15,14,45;59;63;70;71,,,20.0,ksp,
15,14,45;59;62;66;76;71,,,22.0,ksp,
15,14,46;69;66;76;71,,,14.0,ksp,
15,14,43;26;23;11;10;34,,,26.0,ksp,
15,14,46;69;66;74;38;36;34,,,25.0,ksp,
15,14,45;58;52;47;19;15;11;10;34,,,30.0,ksp,
15,14,45;58;52;48;27;34,,,20.0,ksp,
15,14,45;58;51;27;34,,,22.0,ksp,
15,16,44;40;31;9;12;16;22,,,28.0,ksp,
15,16,43;29,,,10.0,ksp,
15,16,44;40;32;29,,,18.0,ksp,
15,16,46;70;73;74;38;35;5;1;4;16;22,,,42.0,ksp,
15,16,43;26;24;22,,,24.0,ksp,
15,16,43;30;52,,,16.0,ksp,
15,17,46;69;64;60;55;49,,,20.0,ksp,
15,17,44;40;31;9;12;16;22;49,,,30.0,ksp,
15,17,44;40;32;29;49,,,20.0,ksp,
15,17,46;68;60;55;49,,,17.0,ksp,
15,17,46;68;61;58,,,14.0,ksp,
15,17,44;42;73;74;38;35;6;9;12;16;22;49,,,41.0,ksp,
15,17,44;40;32;30,,,22.0,ksp,
15,17,43;29;49,,,12.0,ksp,
15,17,46;69;64;61;58,,,17.0,ksp,
15,18,43;26;24;20;18,,,24.0,ksp,
15,18,45;58;52;47;20;18,,,17.0,ksp,
15,18,43;29;50,,,13.0,ksp,
15,18,44;40;31;9;12;16;20;18,,,28.0,ksp,
15,18,44;40;32;29;50,,,21.0,ksp,
15,18,44;42;73;74;38;35;5;1;4;16;20;18,,,44.0,ksp,
15,18,43;29;47;20;18,,,20.0,ksp,
15,19,44;40;32;30;53,,,24.0,ksp,
15,19,46;68;61,,,12.0,ksp,
15,19,43;29;49;53,,,14.0,ksp,
15,19,43;30;53,,,16.0,ksp,
15,19,44;40;31;9;12;16;22;49;53,,,32.0,ksp,
15,19,44;42;73;75;64;61,,,24.0,ksp,
15,19,46;69;64;61,,,15.0,ksp,
15,20,44;42;73;75;64,,,20.0,ksp,
15,20,44;40;31;9;12;16;20;18;56,,,32.0,ksp,
15,20,43;26;24;20;18;56,,,28.0,ksp,
15,20,43;29;50;56,,,17.0,ksp,
15,20,44;42;72;69;64,,,21.0,ksp,
15,20,44;42;72;68,,,18.0,ksp,
15,20,43;30;53;59,,,20.0,ksp,
15,20,45;58;52;50;56,,,14.0,ksp,
15,21,43;27;33;37;39;75,,,27.0,ksp,
15,21,44;42;73;75,,,14.0,ksp,
15,21,45;58;52;50;56;62,,,20.0,ksp,
15,21,45;58;52;50;56;63;69,,,21.0,ksp,
15,21,43;26;23;11;8;7;37;39;75,,,34.0,ksp,
15,21,43;29;50;56;62,,,23.0,ksp,
15,22,43;27;33;37;39;75;65,,,29.0,ksp,
15,22,44;42;72,,,13.0,ksp,
15,22,45;59;63,,,12.0,ksp,
15,22,45;59;62;65,,,15.0,ksp,
15,22,44;42;73;75;65,,,16.0,ksp,
15,22,45;58;52;50;56;63,,,19.0,ksp,
15,22,43;29;50;56;63,,,22.0,ksp,
15,23,45;59;62;66;76,,,18.0,ksp,
15,23,46;69;66;76,,,10.0,ksp,
15,23,45;58;52;50;56;62;66;76,,,25.0,ksp,
15,23,43;27;33;37;39;76,,,26.0,ksp,
15,23,43;27;34;42,,,19.0,ksp,
15,23,43;26;23;11;8;7;37;39;76,,,33.0,ksp,
15,23,45;59;63;69;66;76,,,19.0,ksp,
15,23,45;59;63;70,,,16.0,ksp,
15,24,43;26;23;11;8;7;37;39,,,31.0,ksp,
15,24,45;58;52;47;19;14;3;2;7;37;39,,,40.0,ksp,
15,24,45;59;63;70;73,,,18.0,ksp,
15,24,43;27;33;37;39,,,24.0,ksp,
15,24,45;59;63;69;66,,,17.0,ksp,
15,24,44;40;33;37;39,,,22.0,ksp,
15,24,45;58;52;50;56;62;66,,,23.0,ksp,
15,24,45;59;62;66,,,16.0,ksp,
16,1,50;54;17;19;15;11;8;5,,,24.0,ksp,
16,1,49;53;59;63;70;73;74;38;35;5,,,34.0,ksp,
16,1,49;51;26;23;12;14;3,,,33.0,ksp,
16,1,49;53;57;46;69;66;74;38;35;5,,,30.0,ksp,
16,1,48;26;23;12;14;3,,,27.0,ksp,
16,1,49;53;57;44;40;31;8;5,,,30.0,ksp,
16,1,48;26;23;11;8;5,,,22.0,ksp,
16,1,48;27;33;35;5,,,23.0,ksp,
16,1,50;56;62;66;74;38;35;5,,,31.0,ksp,
16,1,49;51;27;31;8;5,,,29.0,ksp,
16,1,47;21;23;12;14;3,,,35.0,ksp,
16,1,49;53;57;44;40;33;35;5,,,30.0,ksp,
16,1,48;27;31;8;5,,,23.0,ksp,
16,2,48;27;33;35;5;1,,,29.0,ksp,
16,2,50;56;62;66;74;38;35;5;1,,,37.0,ksp,
16,2,50;56;63;70;73;74;38;35;5;1,,,39.0,ksp,
16,2,49;51;26;23;12;14,,,27.0,ksp,
16,2,49;53;57;44;40;33;35;5;1,,,36.0,ksp,
16,2,49;53;57;46;69;66;74;38;35;5;1,,,36.0,ksp,
16,2,48;26;23;12;14,,,21.0,ksp,
16,2,49;53;57;44;40;31;8;5;1,,,36.0,ksp,
16,2,48;27;31;8;5;1,,,29.0,ksp,
16,2,48;26;23;11;8;5;1,,,28.0,ksp,
16,3,48;27;33;35,,,19.0,ksp,
16,3,49;53;57;44;40;31;8,,,26.0,ksp,
16,3,48;27;31;8,,,19.0,ksp,
16,3,49;53;57;46;69;66;74;38;35,,,26.0,ksp,
16,3,49;51;27;33;35,,,25.0,ksp,
16,3,50;56;63;70;73;74;38;35,,,29.0,ksp,
16,3,49;53;59;63;70;73;74;38;35,,,30.0,ksp,
16,3,49;53;57;44;40;33;35,,,26.0,ksp,
16,4,50;56;63;70;73;74;38;35;6,,,33.0,ksp,
16,4,49;53;59;63;69;66;74;38;35;6,,,33.0,ksp,
16,4,49;51;27;31,,,21.0,ksp,
16,4,49;53;57;44;40;33;35;6,,,30.0,ksp,
16,4,47;19;14;3;2;6,,,26.0,ksp,
16,4,49;53;57;44;40;31,,,22.0,ksp,
16,4,49;51;26;23;11,,,20.0,ksp,
16,4,48;27;31,,,15.0,ksp,
16,5,49;53;57;44;40;31;9,,,24.0,ksp,
16,5,48;27;31;9,,,17.0,ksp,
16,5,48;27;33;35;6;9,,,25.0,ksp,
16,5,49;53;57;46;70;73;74;38;35;6;9,,,33.0,ksp,
16,5,50;56;63;69;66;74;38;35;6;9,,,34.0,ksp,
16,5,49;51;27;31;9,,,23.0,ksp,
16,5,50;56;62;66;74;38;35;6;9,,,33.0,ksp,
16,5,49;51;26;23,,,18.0,ksp,
16,6,49;51;27;31;9;12,,,27.0,ksp,
16,6,49;53;57;46;69;66;74;38;35;5;1;4,,,41.0,ksp,
16,6,48;27;31;9;12,,,21.0,ksp,
16,6,49;53;59;62;66;74;38;35;5;1;4,,,43.0,ksp,
16,6,49;51;26;23;12,,,22.0,ksp,
16,6,50;56;63;70;73;74;38;35;5;1;4,,,44.0,ksp,
16,6,48;26;23;12,,,16.0,ksp,
16,6,49;53;57;44;40;33;35;5;1;4,,,41.0,ksp,
16,7,49;53;57;46;68;60;54,,,21.0,ksp,
16,7,48;26;23;12;16;20,,,21.0,ksp,
16,7,49;53;59;60;54,,,14.0,ksp,
16,7,47;20,,,8.0,ksp,
16,7,48;26;24;20,,,20.0,ksp,
16,7,48;27;31;9;12;16;20,,,26.0,ksp,
16,8,49;53;57;46;69;66;74;38;35;5;1;4;16,,,43.0,ksp,
16,8,49;53;57;44;40;31;9;12;16,,,30.0,ksp,
16,8,49;53;59;60;54;17,,,17.0,ksp,
16,8,49;51;26;24,,,23.0,ksp,
16,8,48;27;33;35;5;1;4;16,,,36.0,ksp,
16,8,49;51;27;31;9;12;16,,,29.0,ksp,
16,8,48;26;24,,,17.0,ksp,
16,8,48;26;23;12;16,,,18.0,ksp,
16,9,49;53;57;43;26,,,16.0,ksp,
16,9,48;27;31;9;13,,,22.0,ksp,
16,9,49;53;57;44;40;31;9;13,,,29.0,ksp,
16,9,50;54;17;19;15;13,,,19.0,ksp,
16,9,50;56;62;66;74;38;35;6;9;13,,,38.0,ksp,
16,9,47;19;15;13,,,16.0,ksp,
16,10,47;19;15;11;10;32,,,24.0,ksp,
16,10,50;56;63;70;71;40;32,,,29.0,ksp,
16,10,50;56;61;57;44;40;32,,,28.0,ksp,
16,10,49;53;57;43,,,13.0,ksp,
16,10,50;56;63;67;43,,,21.0,ksp,
16,10,47;19;15;13;25,,,19.0,ksp,
16,11,49;51;28;46;70;71;40,,,31.0,ksp,
16,11,50;56;62;66;74;38;36,,,29.0,ksp,
16,11,49;53;59;62;66;74;38;36,,,30.0,ksp,
16,11,50;54;17;19;14;3;2;7;36,,,35.0,ksp,
16,11,47;21;23;11;10,,,28.0,ksp,
16,11,50;56;63;70;71;40,,,24.0,ksp,
16,11,49;51;26;23;11;10,,,26.0,ksp,
16,12,50;56;63;70;73;74;38,,,25.0,ksp,
16,12,49;53;57;44;40;33,,,22.0,ksp,
16,12,49;51;28;44;40;33,,,31.0,ksp,
16,12,49;53;59;63;69;66;74;38,,,25.0,ksp,
16,12,49;53;57;46;69;66;74;38,,,22.0,ksp,
16,12,49;53;57;46;70;73;74;38,,,23.0,ksp,
16,13,49;51;28;46;69;66;74,,,28.0,ksp,
16,13,49;51;28;44;42;73;74,,,31.0,ksp,
16,13,49;53;57;44;40;33;37,,,25.0,ksp,
16,13,49;53;59;63;69;66;74,,,22.0,ksp,
16,13,47;21;23;11;8;7;37,,,33.0,ksp,
16,13,49;53;57;44;42;73;74,,,22.0,ksp,
16,13,50;56;63;69;66;74,,,21.0,ksp,
16,13,48;26;23;11;8;7;37,,,25.0,ksp,
16,13,49;53;59;62;66;74,,,21.0,ksp,
16,13,49;53;57;46;70;73;74,,,20.0,ksp,
16,13,50;54;17;19;14;3;2;7;37,,,32.0,ksp,
16,13,48;28;46;70;73;74,,,23.0,ksp,
16,13,49;53;57;46;69;66;74,,,19.0,ksp,
16,14,47;19;14;3;2;7;37;39;76;71,,,39.0,ksp,
16,14,48;28;46;70;71,,,21.0,ksp,
16,14,48;28;44,,,15.0,ksp,
16,14,47;21;23;11;8;7;36;34,,,40.0,ksp,
16,14,47;19;15;11;10;34,,,23.0,ksp,
16,14,49;51;27;34,,,19.0,ksp,
16,14,49;51;28;44,,,21.0,ksp,
16,14,49;53;59;62;66;76;71,,,23.0,ksp,
16,14,48;27;34,,,13.0,ksp,
16,15,48;27;34;41,,,18.0,ksp,
16,15,47;19;14;3;2;7;37;39;76;72;67,,,42.0,ksp,
16,15,47;19;15;11;10;34;41,,,28.0,ksp,
16,15,47;21;25;28,,,24.0,ksp,
16,15,49;51;28,,,16.0,ksp,
16,15,48;28,,,10.0,ksp,
16,17,47;21;25;30,,,26.0,ksp,
16,17,48;28;45;58,,,15.0,ksp,
16,17,48;30,,,12.0,ksp,
16,17,47;19;15;11;10;34;41;45;58,,,33.0,ksp,
16,17,47;19;15;13;25;30,,,27.0,ksp,
16,18,48;28;46;68;60,,,22.0,ksp,
16,18,47;20;18,,,10.0,ksp,
16,18,48;26;23;12;16;20;18,,,23.0,ksp,
16,18,48;26;24;20;18,,,22.0,ksp,
16,18,49;53;57;46;69;64;60,,,22.0,ksp,
16,18,49;53;59;60,,,12.0,ksp,
16,19,48;28;45,,,13.0,ksp,
16,19,47;20;18;56;61,,,18.0,ksp,
16,19,48;30;53,,,14.0,ksp,
16,19,47;19;15;11;10;34;41;45,,,31.0,ksp,
16,19,47;21;25;28;45,,,27.0,ksp,
16,19,47;19;15;11;8;7;37;39;75;65;67;45,,,39.0,ksp,
16,19,48;27;34;41;45,,,21.0,ksp,
16,20,48;28;46;68,,,18.0,ksp,
16,20,48;27;34;42;72;68,,,26.0,ksp,
16,20,49;53;57;46;69;64,,,18.0,ksp,
16,20,48;27;34;42;73;75;64,,,28.0,ksp,
16,20,47;19;15;11;8;7;37;39;75;64,,,37.0,ksp,
16,20,49;53;59,,,8.0,ksp,
16,20,48;27;34;42;72;69;64,,,29.0,ksp,
16,20,47;20;18;56,,,14.0,ksp,
16,21,49;53;57;44;42;73;75,,,21.0,ksp,
16,21,47;19;15;11;8;7;37;39;75,,,31.0,ksp,
16,21,48;27;33;37;39;75,,,25.0,ksp,
16,21,47;19;14;3;2;7;37;39;75,,,36.0,ksp,
16,21,48;27;34;42;73;75,,,22.0,ksp,
16,21,48;28;46;69,,,15.0,ksp,
16,21,47;20;18;56;62,,,20.0,ksp,
16,21,47;19;15;11;10;34;42;73;75,,,32.0,ksp,
16,21,48;28;44;42;73;75,,,24.0,ksp,
16,21,49;53;59;63;69,,,15.0,ksp,
16,22,47;19;15;11;10;34;42;72,,,31.0,ksp,
16,22,48;27;34;42;72,,,21.0,ksp,
16,22,49;53;59;63,,,13.0,ksp,
16,22,47;19;14;3;2;7;37;39;75;65,,,38.0,ksp,
16,22,47;21;25;27;33;37;39;75;65,,,41.0,ksp,
16,22,49;53;59;62;65,,,16.0,ksp,
16,22,48;28;46,,,13.0,ksp,
16,22,47;19;15;11;8;7;37;39;75;65,,,33.0,ksp,
16,22,49;51;28;46,,,19.0,ksp,
16,22,49;53;57;44;42;72,,,20.0,ksp,
16,23,47;19;15;11;8;7;37;39;76,,,30.0,ksp,
16,23,49;53;59;62;66;76,,,19.0,ksp,
16,23,47;19;14;3;2;7;37;39;76,,,35.0,ksp,
16,23,47;19;15;11;10;34;42,,,27.0,ksp,
16,23,48;27;33;37;39;76,,,24.0,ksp,
16,23,48;28;44;42,,,19.0,ksp,
16,23,47;21;23;11;10;34;42,,,36.0,ksp,
16,23,49;53;57;44;42,,,16.0,ksp,
16,23,48;28;46;70,,,17.0,ksp,
16,23,49;51;28;46;70,,,23.0,ksp,
16,23,48;28;46;69;66;76,,,20.0,ksp,
16,23,48;27;34;42,,,17.0,ksp,
16,24,49;53;57;46;70;73,,,16.0,ksp,
16,24,49;53;59;63;70;73,,,19.0,ksp,
16,24,47;21;23;11;8;7;37;39,,,37.0,ksp,
16,24,49;53;59;62;66,,,17.0,ksp,
16,24,48;28;46;69;66,,,18.0,ksp,
16,24,48;28;46;70;73,,,19.0,ksp,
16,24,48;27;34;42;73,,,19.0,ksp,
16,24,48;28;44;42;73,,,21.0,ksp,
16,24,49;53;57;44;42;73,,,18.0,ksp,
16,24,48;27;33;37;39,,,22.0,ksp,
16,24,47;19;15;11;10;34;42;73,,,29.0,ksp,
16,24,47;19;14;3;2;7;37;39,,,33.0,ksp,
16,24,49;53;59;63;69;66,,,18.0,ksp,
16,24,47;19;15;11;8;7;37;39,,,28.0,ksp,
16,24,49;51;27;33;37;39,,,28.0,ksp,
17,1,53;59;60;54;17;19;14;3,,,28.0,ksp,
17,1,53;59;62;66;74;38;35;5,,,30.0,ksp,
17,1,52;50;54;17;19;14;3,,,23.0,ksp,
17,1,53;57;46;70;73;74;38;35;5,,,29.0,ksp,
17,1,53;59;63;70;73;74;38;35;5,,,32.0,ksp,
17,1,51;27;31;9;12;14;3,,,36.0,ksp,
17,1,53;57;46;69;66;74;38;35;5,,,28.0,ksp,
17,1,51;26;23;12;14;3,,,31.0,ksp,
17,1,52;48;27;31;8;5,,,25.0,ksp,
17,1,52;48;26;23;12;14;3,,,29.0,ksp,
17,1,52;48;26;23;11;8;5,,,24.0,ksp,
17,1,53;57;44;40;31;8;5,,,28.0,ksp,
17,2,53;59;62;66;74;38;35;5;1,,,36.0,ksp,
17,2,52;48;26;23;12;14,,,23.0,ksp,
17,2,53;57;46;69;66;74;38;35;5;1,,,34.0,ksp,
17,2,52;48;27;31;8;5;1,,,31.0,ksp,
17,2,53;59;63;70;71;40;31;8;5;1,,,43.0,ksp,
17,2,53;57;44;40;31;8;5;1,,,34.0,ksp,
17,2,51;27;33;35;5;1,,,33.0,ksp,
17,2,53;59;60;54;17;19;14,,,22.0,ksp,
17,2,53;57;44;40;33;35;5;1,,,34.0,ksp,
17,2,53;57;43;26;23;12;14,,,28.0,ksp,
17,2,53;57;46;70;73;74;38;35;5;1,,,35.0,ksp,
17,3,52;50;54;17;19;14;3;2,,,27.0,ksp,
17,3,52;48;27;33;35,,,21.0,ksp,
17,3,53;59;62;66;74;38;35,,,26.0,ksp,
17,3,52;48;26;23;11;8,,,20.0,ksp,
17,3,52;47;19;14;3;2,,,24.0,ksp,
17,3,53;57;44;40;31;8,,,24.0,ksp,
17,3,53;59;63;70;73;74;38;35,,,28.0,ksp,
17,3,53;57;44;40;33;35,,,24.0,ksp,
17,3,53;57;46;70;73;74;38;35,,,25.0,ksp,
17,3,53;57;46;69;66;74;38;35,,,24.0,ksp,
17,3,53;59;60;54;17;19;14;3;2,,,32.0,ksp,
17,4,53;57;44;40;33;35;6,,,28.0,ksp,
17,4,52;48;26;23;11,,,16.0,ksp,
17,4,53;59;63;70;73;74;38;35;6,,,32.0,ksp,
17,4,52;48;27;31,,,17.0,ksp,
17,4,53;57;46;69;66;74;38;35;6,,,28.0,ksp,
17,4,53;59;60;54;17;19;14;3;2;6,,,36.0,ksp,
17,4,52;50;54;17;19;15;11,,,18.0,ksp,
17,4,53;57;43;27;31,,,22.0,ksp,
17,4,53;57;44;40;31,,,20.0,ksp,
17,4,53;59;62;66;74;38;35;6,,,30.0,ksp,
17,4,52;47;19;14;3;2;6,,,28.0,ksp,
17,5,53;57;43;26;23,,,19.0,ksp,
17,5,53;59;63;69;66;74;38;35;6;9,,,33.0,ksp,
17,5,52;50;54;17;19;15,,,16.0,ksp,
17,5,52;48;27;31;9,,,19.0,ksp,
17,5,51;27;33;35;6;9,,,29.0,ksp,
17,5,53;57;44;40;31;9,,,22.0,ksp,
17,5,53;59;60;54;17;19;15,,,21.0,ksp,
17,5,53;57;43;27;31;9,,,24.0,ksp,
17,5,52;50;54;17;21;23,,,25.0,ksp,
17,5,52;48;26;23,,,14.0,ksp,
17,5,53;57;46;70;73;74;38;35;6;9,,,31.0,ksp,
17,5,53;59;62;66;74;38;35;6;9,,,32.0,ksp,
17,6,51;26;24;19,,,23.0,ksp,
17,6,53;59;63;70;73;74;38;35;5;1;4,,,43.0,ksp,
17,6,53;57;43;26;23;12,,,23.0,ksp,
17,6,53;57;46;69;66;74;38;35;5;1;4,,,39.0,ksp,
17,6,53;59;60;54;17;19,,,17.0,ksp,
17,6,52;48;27;33;35;5;1;4,,,36.0,ksp,
17,6,53;59;62;66;74;38;35;5;1;4,,,41.0,ksp,
17,6,53;57;44;40;31;9;12,,,26.0,ksp,
17,7,52;47;20,,,10.0,ksp,
17,7,53;57;44;40;31;9;12;16;20,,,31.0,ksp,
17,7,53;59;60;54,,,12.0,ksp,
17,7,51;26;23;12;16;20,,,25.0,ksp,
17,7,53;57;43;29;47;20,,,23.0,ksp,
17,7,53;57;46;68;60;54,,,19.0,ksp,
17,7,51;29;50;54,,,17.0,ksp,
17,7,53;57;43;26;24;20,,,27.0,ksp,
17,8,53;57;46;69;66;74;38;35;5;1;4;16,,,41.0,ksp,
17,8,53;57;44;40;31;9;12;16,,,28.0,ksp,
17,8,53;57;43;26;23;12;16,,,25.0,ksp,
17,8,51;27;33;35;5;1;4;16,,,40.0,ksp,
17,8,53;57;43;29;47,,,20.0,ksp,
17,8,53;59;60;54;17,,,15.0,ksp,
17,8,51;27;31;9;12;16,,,27.0,ksp,
17,9,53;59;60;54;17;19;15;13,,,26.0,ksp,
17,9,53;57;43;26,,,14.0,ksp,
17,9,52;50;54;17;21,,,20.0,ksp,
17,9,53;57;46;69;66;74;38;35;6;9;13,,,35.0,ksp,
